1613253862.493988,"Data: node: 2, message: 24473, time: 1613232264, Vbat 324 v, Tx dur 994 ms, T: -866 C, RH: 9288 %, status: 0x00, RSSI -106 dBm, SNR 9 dB, good/bad packets: 443/2"
1613253883.493357,"Data: node: 2, message: 24474, time: 1613232285, Vbat 324 v, Tx dur 994 ms, T: -868 C, RH: 9290 %, status: 0x00, RSSI -107 dBm, SNR 10 dB, good/bad packets: 447/2"
1613253904.4924312,"Data: node: 2, message: 24475, time: 1613232306, Vbat 324 v, Tx dur 994 ms, T: -868 C, RH: 9292 %, status: 0x00, RSSI -107 dBm, SNR 9 dB, good/bad packets: 451/2"
1613253925.4917078,"Data: node: 2, message: 24476, time: 1613232327, Vbat 324 v, Tx dur 994 ms, T: -868 C, RH: 9287 %, status: 0x00, RSSI -105 dBm, SNR 11 dB, good/bad packets: 455/2"
1613253946.490865,"Data: node: 2, message: 24477, time: 1613232348, Vbat 324 v, Tx dur 994 ms, T: -868 C, RH: 9290 %, status: 0x00, RSSI -106 dBm, SNR 10 dB, good/bad packets: 459/2"
1613253967.4902909,"Data: node: 2, message: 24478, time: 1613232369, Vbat 324 v, Tx dur 994 ms, T: -868 C, RH: 9287 %, status: 0x00, RSSI -105 dBm, SNR 12 dB, good/bad packets: 463/2"
1613253988.489022,"Data: node: 2, message: 24479, time: 1613232390, Vbat 324 v, Tx dur 994 ms, T: -866 C, RH: 9292 %, status: 0x00, RSSI -106 dBm, SNR 9 dB, good/bad packets: 467/2"
1613254009.488394,"Data: node: 2, message: 24480, time: 1613232411, Vbat 324 v, Tx dur 994 ms, T: -868 C, RH: 9289 %, status: 0x00, RSSI -107 dBm, SNR 9 dB, good/bad packets: 471/2"
1613254030.487881,"Data: node: 2, message: 24481, time: 1613232432, Vbat 324 v, Tx dur 993 ms, T: -866 C, RH: 9290 %, status: 0x00, RSSI -113 dBm, SNR 7 dB, good/bad packets: 475/2"
1613254051.487282,"Data: node: 2, message: 24482, time: 1613232453, Vbat 324 v, Tx dur 994 ms, T: -868 C, RH: 9290 %, status: 0x00, RSSI -114 dBm, SNR 7 dB, good/bad packets: 479/2"
1613254072.486706,"Data: node: 2, message: 24483, time: 1613232474, Vbat 324 v, Tx dur 994 ms, T: -866 C, RH: 9288 %, status: 0x00, RSSI -106 dBm, SNR 10 dB, good/bad packets: 483/2"
1613254093.485368,"Data: node: 2, message: 24484, time: 1613232495, Vbat 324 v, Tx dur 994 ms, T: -868 C, RH: 9289 %, status: 0x00, RSSI -112 dBm, SNR 8 dB, good/bad packets: 487/2"
1613254114.484791,"Data: node: 2, message: 24485, time: 1613232516, Vbat 324 v, Tx dur 994 ms, T: -864 C, RH: 9289 %, status: 0x00, RSSI -115 dBm, SNR 7 dB, good/bad packets: 491/2"
1613254135.484278,"Data: node: 2, message: 24486, time: 1613232537, Vbat 324 v, Tx dur 994 ms, T: -864 C, RH: 9289 %, status: 0x00, RSSI -108 dBm, SNR 12 dB, good/bad packets: 495/2"
1613254156.482644,"Data: node: 2, message: 24487, time: 1613232558, Vbat 324 v, Tx dur 994 ms, T: -868 C, RH: 9288 %, status: 0x00, RSSI -112 dBm, SNR 7 dB, good/bad packets: 499/2"
1613254177.482304,"Data: node: 2, message: 24488, time: 1613232579, Vbat 324 v, Tx dur 994 ms, T: -866 C, RH: 9290 %, status: 0x00, RSSI -111 dBm, SNR 9 dB, good/bad packets: 503/2"
